trip_id,pickup_datetime,dropoff_datetime,pickup_location_id,dropoff_location_id,passenger_count,trip_distance,fare_amount,tip_amount,total_amount,payment_type,vendor_id,trip_duration,pickup_hour,pickup_day,pickup_month,pickup_date,is_weekend,fare_per_km,tip_per
162,2024-01-04 20:10:00,2024-01-04 20:18:00,217,65,2,13.66,302.76,42.69,345.45,Cash,1,8.0,20,Thursday,January,2024-01-04,False,22.16,14.1
163,2024-01-21 08:40:00,2024-01-21 09:07:00,225,243,1,22.27,449.21,44.76,493.97,Card,2,27.0,8,Sunday,January,2024-01-21,False,20.17,9.96
164,2024-01-03 14:28:00,2024-01-03 14:38:00,216,262,1,21.11,422.85,53.51,476.36,Card,2,10.0,14,Wednesday,January,2024-01-03,False,20.03,12.65
165,2024-01-23 04:48:00,2024-01-23 05:24:00,139,212,1,22.19,444.37,30.9,475.27,Card,2,36.0,4,Tuesday,January,2024-01-23,False,20.03,6.95
166,2024-01-23 14:42:00,2024-01-23 15:04:00,106,154,1,23.13,461.56,54.38,515.94,Cash,1,22.0,14,Tuesday,January,2024-01-23,False,19.96,11.78
167,2024-01-10 09:45:00,2024-01-10 10:04:00,99,234,1,3.51,128.46,8.17,136.63,Cash,2,19.0,9,Wednesday,January,2024-01-10,False,36.6,6.36
168,2024-01-01 11:03:00,2024-01-01 11:47:00,168,140,5,4.09,122.15,7.01,129.16,Card,1,44.0,11,Monday,January,2024-01-01,False,29.87,5.74
169,2024-01-25 03:26:00,2024-01-25 04:43:00,87,115,2,14.37,320.1,57.17,377.27,Card,1,77.0,3,Thursday,January,2024-01-25,False,22.28,17.86
170,2024-01-06 13:14:00,2024-01-06 14:32:00,84,130,1,22.46,461.32,37.26,498.58,Card,2,78.0,13,Saturday,January,2024-01-06,False,20.54,8.08
171,2024-01-20 11:01:00,2024-01-20 12:29:00,224,178,1,24.38,508.15,69.25,577.4,Cash,2,88.0,11,Saturday,January,2024-01-20,False,20.84,13.63
172,2024-01-22 01:03:00,2024-01-22 01:13:00,11,95,1,2.11,86.16,6.23,92.39,Cash,2,10.0,1,Monday,January,2024-01-22,False,40.83,7.23
173,2024-01-03 07:04:00,2024-01-03 08:11:00,186,101,2,9.54,216.47,19.35,235.82,Card,2,67.0,7,Wednesday,January,2024-01-03,False,22.69,8.94
174,2024-01-28 07:53:00,2024-01-28 09:04:00,231,196,1,6.11,151.54,15.79,167.33,Cash,2,71.0,7,Sunday,January,2024-01-28,False,24.8,10.42
175,2024-01-13 06:35:00,2024-01-13 06:50:00,141,208,6,19.14,391.75,28.03,419.78,Card,1,15.0,6,Saturday,January,2024-01-13,False,20.47,7.16
176,2024-01-17 14:58:00,2024-01-17 15:45:00,106,95,2,16.36,355.0,20.2,375.2,Card,1,47.0,14,Wednesday,January,2024-01-17,False,21.7,5.69
177,2024-01-17 10:24:00,2024-01-17 10:45:00,253,103,1,3.88,112.4,20.41,132.81,Card,1,21.0,10,Wednesday,January,2024-01-17,False,28.97,18.16
178,2024-01-02 03:16:00,2024-01-02 03:24:00,49,8,3,12.6,274.14,14.19,288.33,Card,2,8.0,3,Tuesday,January,2024-01-02,False,21.76,5.18
179,2024-01-14 22:40:00,2024-01-14 23:47:00,263,136,2,17.45,379.76,22.48,402.24,Card,2,67.0,22,Sunday,January,2024-01-14,False,21.76,5.92
180,2024-01-20 06:08:00,2024-01-20 07:20:00,205,98,1,19.7,412.09,70.37,482.46,Cash,2,72.0,6,Saturday,January,2024-01-20,False,20.92,17.08
181,2024-01-19 13:36:00,2024-01-19 15:01:00,51,261,1,1.48,68.73,6.34,75.07,Card,2,85.0,13,Friday,January,2024-01-19,False,46.44,9.22
182,2024-01-20 21:53:00,2024-01-20 22:38:00,175,147,2,22.37,444.09,70.35,514.44,Card,1,45.0,21,Saturday,January,2024-01-20,False,19.85,15.84
183,2024-01-27 01:05:00,2024-01-27 02:32:00,225,185,1,14.66,305.71,21.99,327.7,Card,2,87.0,1,Saturday,January,2024-01-27,False,20.85,7.19
184,2024-01-01 14:14:00,2024-01-01 14:23:00,261,232,1,20.49,437.08,37.41,474.49,Card,2,9.0,14,Monday,January,2024-01-01,False,21.33,8.56
185,2024-01-18 01:08:00,2024-01-18 01:44:00,222,101,1,20.39,432.52,58.79,491.31,Card,2,36.0,1,Thursday,January,2024-01-18,False,21.21,13.59
186,2024-01-27 19:43:00,2024-01-27 21:13:00,223,147,1,5.56,165.43,32.8,198.23,Card,2,90.0,19,Saturday,January,2024-01-27,False,29.75,19.83
187,2024-01-06 03:12:00,2024-01-06 04:26:00,74,205,1,3.64,133.25,8.13,141.38,Card,2,74.0,3,Saturday,January,2024-01-06,False,36.61,6.1
188,2024-01-15 23:16:00,2024-01-15 23:55:00,114,46,4,18.31,384.74,42.35,427.09,Card,1,39.0,23,Monday,January,2024-01-15,False,21.01,11.01
189,2024-01-27 18:39:00,2024-01-27 19:05:00,219,104,2,4.75,132.92,7.5,140.42,Card,2,26.0,18,Saturday,January,2024-01-27,False,27.98,5.64
190,2024-01-19 06:29:00,2024-01-19 07:38:00,54,222,2,21.4,437.24,34.93,472.17,Card,2,69.0,6,Friday,January,2024-01-19,False,20.43,7.99
191,2024-01-16 05:19:00,2024-01-16 06:47:00,200,118,2,18.43,393.31,73.2,466.51,Card,2,88.0,5,Tuesday,January,2024-01-16,False,21.34,18.61
192,2024-01-04 10:11:00,2024-01-04 10:37:00,131,5,2,21.2,447.88,28.87,476.75,Card,1,26.0,10,Thursday,January,2024-01-04,False,21.13,6.45
193,2024-01-23 21:30:00,2024-01-23 21:45:00,192,211,6,8.18,200.29,35.76,236.05,Card,2,15.0,21,Tuesday,January,2024-01-23,False,24.49,17.85
194,2024-01-09 19:28:00,2024-01-09 20:49:00,179,55,1,8.6,210.86,16.17,227.03,Card,1,81.0,19,Tuesday,January,2024-01-09,False,24.52,7.67
195,2024-01-18 14:22:00,2024-01-18 14:29:00,240,19,2,17.11,375.93,67.39,443.32,Card,1,7.0,14,Thursday,January,2024-01-18,False,21.97,17.93
196,2024-01-26 19:17:00,2024-01-26 19:30:00,245,88,1,1.75,74.72,9.77,84.49,Cash,2,13.0,19,Friday,January,2024-01-26,False,42.7,13.08
197,2024-01-02 14:47:00,2024-01-02 15:51:00,117,247,3,18.44,397.79,72.29,470.08,Card,2,64.0,14,Tuesday,January,2024-01-02,False,21.57,18.17
198,2024-01-29 07:32:00,2024-01-29 08:52:00,208,117,3,21.06,423.86,30.84,454.7,Card,2,80.0,7,Monday,January,2024-01-29,False,20.13,7.28
199,2024-01-29 03:45:00,2024-01-29 04:03:00,212,170,4,10.96,251.8,41.37,293.17,Cash,2,18.0,3,Monday,January,2024-01-29,False,22.97,16.43
200,2024-01-01 03:17:00,2024-01-01 03:39:00,259,150,1,19.36,395.03,60.09,455.12,Card,1,22.0,3,Monday,January,2024-01-01,False,20.4,15.21
201,2024-01-17 07:49:00,2024-01-17 09:06:00,163,208,1,5.19,151.51,19.91,171.42,Card,1,77.0,7,Wednesday,January,2024-01-17,False,29.19,13.14
202,2024-01-25 02:18:00,2024-01-25 02:45:00,226,174,1,8.73,213.9,36.7,250.6,Card,1,27.0,2,Thursday,January,2024-01-25,False,24.5,17.16
203,2024-01-11 11:27:00,2024-01-11 12:45:00,64,127,1,24.38,490.24,72.18,562.42,Card,1,78.0,11,Thursday,January,2024-01-11,False,20.11,14.72
204,2024-01-16 17:51:00,2024-01-16 19:18:00,246,156,1,24.67,509.96,92.59,602.55,Card,2,87.0,17,Tuesday,January,2024-01-16,False,20.67,18.16
205,2024-01-18 11:44:00,2024-01-18 12:35:00,18,180,1,13.3,299.19,32.06,331.25,Cash,2,51.0,11,Thursday,January,2024-01-18,False,22.5,10.72
206,2024-01-20 08:08:00,2024-01-20 09:21:00,34,87,2,23.42,483.2,66.92,550.12,Cash,1,73.0,8,Saturday,January,2024-01-20,False,20.63,13.85
207,2024-01-30 05:47:00,2024-01-30 06:38:00,181,82,1,13.55,288.42,52.09,340.51,Cash,1,51.0,5,Tuesday,January,2024-01-30,False,21.29,18.06
208,2024-01-15 08:26:00,2024-01-15 09:00:00,194,64,3,8.0,210.49,17.31,227.8,Card,1,34.0,8,Monday,January,2024-01-15,False,26.31,8.22
209,2024-01-11 21:48:00,2024-01-11 22:17:00,192,119,1,7.41,178.39,21.92,200.31,Cash,1,29.0,21,Thursday,January,2024-01-11,False,24.07,12.29
210,2024-01-19 07:30:00,2024-01-19 08:02:00,67,163,1,23.31,466.26,90.51,556.77,Card,2,32.0,7,Friday,January,2024-01-19,False,20.0,19.41
211,2024-01-02 22:51:00,2024-01-02 23:20:00,209,178,2,5.14,136.36,16.51,152.87,Cash,1,29.0,22,Tuesday,January,2024-01-02,False,26.53,12.11
212,2024-01-05 13:06:00,2024-01-05 14:24:00,167,30,2,14.91,321.59,28.28,349.87,Card,1,78.0,13,Friday,January,2024-01-05,False,21.57,8.79
213,2024-01-25 03:14:00,2024-01-25 04:36:00,246,161,1,14.33,324.57,33.32,357.89,Card,1,82.0,3,Thursday,January,2024-01-25,False,22.65,10.27
214,2024-01-21 23:26:00,2024-01-22 00:28:00,245,3,3,18.75,385.07,70.38,455.45,Card,1,62.0,23,Sunday,January,2024-01-21,False,20.54,18.28
215,2024-01-29 13:06:00,2024-01-29 13:51:00,166,24,2,12.98,284.85,55.04,339.89,Card,2,45.0,13,Monday,January,2024-01-29,False,21.95,19.32
216,2024-01-08 22:11:00,2024-01-08 22:40:00,211,59,3,7.53,200.92,38.68,239.6,Card,1,29.0,22,Monday,January,2024-01-08,False,26.68,19.25
217,2024-01-03 00:31:00,2024-01-03 01:53:00,133,237,3,5.07,149.79,23.19,172.98,Card,1,82.0,0,Wednesday,January,2024-01-03,False,29.54,15.48
218,2024-01-02 04:54:00,2024-01-02 05:46:00,197,240,1,15.9,348.75,44.1,392.85,Card,1,52.0,4,Tuesday,January,2024-01-02,False,21.93,12.65
219,2024-01-13 15:47:00,2024-01-13 16:01:00,49,160,4,18.26,375.1,29.03,404.13,Card,1,14.0,15,Saturday,January,2024-01-13,False,20.54,7.74
220,2024-01-07 00:40:00,2024-01-07 01:59:00,64,60,3,14.67,325.55,22.29,347.84,Card,1,79.0,0,Sunday,January,2024-01-07,False,22.19,6.85
221,2024-01-14 10:40:00,2024-01-14 10:55:00,112,240,5,18.72,383.79,22.63,406.42,Card,2,15.0,10,Sunday,January,2024-01-14,False,20.5,5.9
222,2024-01-13 17:43:00,2024-01-13 19:12:00,185,59,3,4.4,148.82,7.84,156.66,Card,1,89.0,17,Saturday,January,2024-01-13,False,33.82,5.27
223,2024-01-04 23:59:00,2024-01-05 00:24:00,104,53,3,22.18,456.04,82.87,538.91,Card,1,25.0,23,Thursday,January,2024-01-04,False,20.56,18.17
224,2024-01-17 00:38:00,2024-01-17 02:08:00,213,64,1,14.98,330.51,56.64,387.15,Cash,1,90.0,0,Wednesday,January,2024-01-17,False,22.06,17.14
225,2024-01-25 09:53:00,2024-01-25 10:42:00,5,121,1,4.04,116.27,15.72,131.99,Card,1,49.0,9,Thursday,January,2024-01-25,False,28.78,13.52
226,2024-01-08 17:11:00,2024-01-08 17:22:00,119,119,4,12.09,265.14,52.98,318.12,Card,2,11.0,17,Monday,January,2024-01-08,False,21.93,19.98
227,2024-01-27 01:04:00,2024-01-27 02:29:00,249,18,2,21.28,427.23,82.44,509.67,Cash,2,85.0,1,Saturday,January,2024-01-27,False,20.08,19.3
228,2024-01-02 06:02:00,2024-01-02 07:10:00,167,5,1,22.54,457.43,67.82,525.25,Card,2,68.0,6,Tuesday,January,2024-01-02,False,20.29,14.83
229,2024-01-06 15:55:00,2024-01-06 17:03:00,242,160,1,7.35,180.82,21.64,202.46,Card,1,68.0,15,Saturday,January,2024-01-06,False,24.6,11.97
230,2024-01-06 15:20:00,2024-01-06 15:26:00,238,142,2,18.07,387.25,28.2,415.45,Cash,2,6.0,15,Saturday,January,2024-01-06,False,21.43,7.28
231,2024-01-28 08:24:00,2024-01-28 09:44:00,205,18,1,3.4,104.46,13.3,117.76,Card,1,80.0,8,Sunday,January,2024-01-28,False,30.72,12.73
232,2024-01-16 05:18:00,2024-01-16 06:04:00,1,68,1,1.81,95.14,7.01,102.15,Cash,2,46.0,5,Tuesday,January,2024-01-16,False,52.56,7.37
233,2024-01-15 04:45:00,2024-01-15 06:11:00,171,114,1,14.45,301.47,33.09,334.56,Cash,2,86.0,4,Monday,January,2024-01-15,False,20.86,10.98
234,2024-01-22 01:06:00,2024-01-22 02:04:00,167,22,2,17.68,364.3,69.73,434.03,Cash,2,58.0,1,Monday,January,2024-01-22,False,20.61,19.14
235,2024-01-12 13:26:00,2024-01-12 14:45:00,258,20,1,20.1,425.56,43.11,468.67,Card,2,79.0,13,Friday,January,2024-01-12,False,21.17,10.13
236,2024-01-22 13:45:00,2024-01-22 14:05:00,63,263,1,9.17,227.34,16.58,243.92,Card,1,20.0,13,Monday,January,2024-01-22,False,24.79,7.29
237,2024-01-18 11:59:00,2024-01-18 12:21:00,37,98,2,1.16,75.17,10.33,85.5,Card,2,22.0,11,Thursday,January,2024-01-18,False,64.8,13.74
238,2024-01-30 03:36:00,2024-01-30 04:39:00,16,105,2,12.51,266.68,37.43,304.11,Cash,2,63.0,3,Tuesday,January,2024-01-30,False,21.32,14.04
239,2024-01-12 08:51:00,2024-01-12 09:11:00,254,5,1,1.38,83.14,6.57,89.71,Cash,1,20.0,8,Friday,January,2024-01-12,False,60.25,7.9
240,2024-01-09 05:15:00,2024-01-09 05:25:00,27,129,1,3.21,109.98,8.74,118.72,Cash,2,10.0,5,Tuesday,January,2024-01-09,False,34.26,7.95
241,2024-01-02 10:09:00,2024-01-02 11:10:00,111,159,2,8.84,208.62,41.4,250.02,Card,2,61.0,10,Tuesday,January,2024-01-02,False,23.6,19.84
242,2024-01-22 22:56:00,2024-01-22 23:47:00,233,251,2,11.49,266.03,23.01,289.04,Card,2,51.0,22,Monday,January,2024-01-22,False,23.15,8.65
243,2024-01-27 12:31:00,2024-01-27 13:23:00,64,83,1,7.71,191.88,33.72,225.6,Card,1,52.0,12,Saturday,January,2024-01-27,False,24.89,17.57
244,2024-01-15 12:52:00,2024-01-15 13:38:00,97,118,1,14.96,312.05,37.62,349.67,Card,1,46.0,12,Monday,January,2024-01-15,False,20.86,12.06
245,2024-01-21 17:35:00,2024-01-21 18:55:00,232,29,3,2.33,109.42,12.61,122.03,Cash,2,80.0,17,Sunday,January,2024-01-21,False,46.96,11.52
246,2024-01-05 23:18:00,2024-01-06 00:22:00,48,138,4,4.47,143.81,13.55,157.36,Card,2,64.0,23,Friday,January,2024-01-05,False,32.17,9.42
247,2024-01-30 20:56:00,2024-01-30 22:17:00,210,157,1,17.69,360.11,59.8,419.91,Card,1,81.0,20,Tuesday,January,2024-01-30,False,20.36,16.61
248,2024-01-06 03:20:00,2024-01-06 03:28:00,76,31,1,4.41,135.13,24.61,159.74,Cash,1,8.0,3,Saturday,January,2024-01-06,False,30.64,18.21
249,2024-01-30 14:42:00,2024-01-30 14:48:00,247,153,1,16.35,336.8,30.03,366.83,Card,2,6.0,14,Tuesday,January,2024-01-30,False,20.6,8.92
250,2024-01-11 12:31:00,2024-01-11 13:34:00,68,58,1,2.31,106.7,6.86,113.56,Cash,1,63.0,12,Thursday,January,2024-01-11,False,46.19,6.43
251,2024-01-01 19:14:00,2024-01-01 19:45:00,64,87,1,10.78,252.43,17.81,270.24,Card,2,31.0,19,Monday,January,2024-01-01,False,23.42,7.06
252,2024-01-04 02:59:00,2024-01-04 03:30:00,182,123,1,5.26,139.85,23.62,163.47,Cash,1,31.0,2,Thursday,January,2024-01-04,False,26.59,16.89
253,2024-01-05 08:55:00,2024-01-05 10:18:00,80,191,2,3.63,105.96,12.23,118.19,Card,1,83.0,8,Friday,January,2024-01-05,False,29.19,11.54
254,2024-01-09 11:03:00,2024-01-09 12:19:00,203,28,1,14.61,303.93,21.21,325.14,Card,2,76.0,11,Tuesday,January,2024-01-09,False,20.8,6.98
255,2024-01-21 08:19:00,2024-01-21 08:30:00,182,155,3,23.28,474.26,47.92,522.18,Card,2,11.0,8,Sunday,January,2024-01-21,False,20.37,10.1
256,2024-01-09 22:34:00,2024-01-09 23:41:00,214,230,2,2.31,103.61,13.17,116.78,Cash,2,67.0,22,Tuesday,January,2024-01-09,False,44.85,12.71
257,2024-01-23 17:11:00,2024-01-23 18:01:00,120,37,2,11.12,243.79,43.35,287.14,Card,1,50.0,17,Tuesday,January,2024-01-23,False,21.92,17.78
258,2024-01-04 20:19:00,2024-01-04 21:26:00,241,6,6,17.98,370.28,54.16,424.44,Card,2,67.0,20,Thursday,January,2024-01-04,False,20.59,14.63
259,2024-01-30 10:45:00,2024-01-30 11:01:00,202,225,2,12.1,267.62,20.45,288.07,Cash,2,16.0,10,Tuesday,January,2024-01-30,False,22.12,7.64
260,2024-01-02 18:37:00,2024-01-02 18:54:00,54,33,4,20.36,413.02,30.48,443.5,Card,1,17.0,18,Tuesday,January,2024-01-02,False,20.29,7.38
261,2024-01-27 15:20:00,2024-01-27 16:07:00,145,89,1,5.31,147.32,16.48,163.8,Cash,1,47.0,15,Saturday,January,2024-01-27,False,27.74,11.19
262,2024-01-12 10:42:00,2024-01-12 11:03:00,86,40,1,24.03,489.33,29.99,519.32,Card,2,21.0,10,Friday,January,2024-01-12,False,20.36,6.13
263,2024-01-02 12:40:00,2024-01-02 13:47:00,22,169,1,10.24,244.87,40.0,284.87,Card,1,67.0,12,Tuesday,January,2024-01-02,False,23.91,16.34
264,2024-01-03 01:21:00,2024-01-03 02:46:00,236,18,1,9.2,234.51,25.85,260.36,Card,2,85.0,1,Wednesday,January,2024-01-03,False,25.49,11.02
265,2024-01-15 19:57:00,2024-01-15 20:37:00,29,15,1,21.99,463.75,47.05,510.8,Card,1,40.0,19,Monday,January,2024-01-15,False,21.09,10.15
266,2024-01-09 07:29:00,2024-01-09 08:58:00,183,132,2,14.53,318.64,40.27,358.91,Card,1,89.0,7,Tuesday,January,2024-01-09,False,21.93,12.64
267,2024-01-02 23:49:00,2024-01-03 00:01:00,160,209,1,13.39,303.04,47.38,350.42,Card,1,12.0,23,Tuesday,January,2024-01-02,False,22.63,15.63
268,2024-01-20 21:23:00,2024-01-20 22:36:00,18,76,2,18.45,400.63,54.25,454.88,Card,1,73.0,21,Saturday,January,2024-01-20,False,21.71,13.54
269,2024-01-18 04:16:00,2024-01-18 05:40:00,38,112,1,14.92,311.06,52.99,364.05,Card,2,84.0,4,Thursday,January,2024-01-18,False,20.85,17.04
270,2024-01-27 17:07:00,2024-01-27 17:47:00,101,72,2,4.9,128.37,18.54,146.91,Card,1,40.0,17,Saturday,January,2024-01-27,False,26.2,14.44
271,2024-01-17 04:48:00,2024-01-17 05:20:00,173,21,1,17.18,350.13,58.89,409.02,Card,2,32.0,4,Wednesday,January,2024-01-17,False,20.38,16.82
272,2024-01-18 23:16:00,2024-01-19 00:07:00,67,188,5,4.2,132.5,20.47,152.97,Card,1,51.0,23,Thursday,January,2024-01-18,False,31.55,15.45
273,2024-01-15 18:55:00,2024-01-15 20:15:00,191,121,1,20.34,429.01,33.88,462.89,Cash,2,80.0,18,Monday,January,2024-01-15,False,21.09,7.9
274,2024-01-03 18:27:00,2024-01-03 19:01:00,43,141,6,24.75,496.51,28.72,525.23,Card,2,34.0,18,Wednesday,January,2024-01-03,False,20.06,5.78
275,2024-01-16 13:19:00,2024-01-16 13:46:00,123,204,1,10.06,237.44,44.05,281.49,Card,1,27.0,13,Tuesday,January,2024-01-16,False,23.6,18.55
276,2024-01-24 14:26:00,2024-01-24 14:46:00,196,209,2,11.67,265.55,50.95,316.5,Card,2,20.0,14,Wednesday,January,2024-01-24,False,22.75,19.19
277,2024-01-15 12:00:00,2024-01-15 12:18:00,125,9,1,2.11,80.82,12.85,93.67,Card,2,18.0,12,Monday,January,2024-01-15,False,38.3,15.9
278,2024-01-04 06:55:00,2024-01-04 08:13:00,96,185,3,1.33,73.59,11.67,85.26,Card,2,78.0,6,Thursday,January,2024-01-04,False,55.33,15.86
279,2024-01-04 03:55:00,2024-01-04 05:10:00,157,201,2,23.11,456.56,41.33,497.89,Card,2,75.0,3,Thursday,January,2024-01-04,False,19.76,9.05
280,2024-01-30 02:34:00,2024-01-30 03:30:00,40,64,3,4.09,116.94,15.36,132.3,Cash,2,56.0,2,Tuesday,January,2024-01-30,False,28.59,13.13
281,2024-01-29 08:18:00,2024-01-29 08:59:00,173,25,1,11.7,274.96,54.67,329.63,Card,2,41.0,8,Monday,January,2024-01-29,False,23.5,19.88
282,2024-01-14 18:30:00,2024-01-14 19:03:00,173,156,3,20.57,435.14,77.64,512.78,Card,1,33.0,18,Sunday,January,2024-01-14,False,21.15,17.84
283,2024-01-13 02:29:00,2024-01-13 03:40:00,120,221,1,22.34,466.18,44.59,510.77,Cash,2,71.0,2,Saturday,January,2024-01-13,False,20.87,9.56
284,2024-01-05 18:53:00,2024-01-05 19:12:00,261,139,1,13.47,304.26,28.95,333.21,Card,2,19.0,18,Friday,January,2024-01-05,False,22.59,9.51
285,2024-01-10 23:33:00,2024-01-11 00:24:00,124,21,1,14.56,325.88,39.93,365.81,Card,2,51.0,23,Wednesday,January,2024-01-10,False,22.38,12.25
286,2024-01-03 09:16:00,2024-01-03 10:06:00,93,154,1,17.07,367.39,40.67,408.06,Card,1,50.0,9,Wednesday,January,2024-01-03,False,21.52,11.07
287,2024-01-07 01:54:00,2024-01-07 02:50:00,35,68,2,24.07,493.36,52.13,545.49,Card,1,56.0,1,Sunday,January,2024-01-07,False,20.5,10.57
288,2024-01-08 09:57:00,2024-01-08 10:20:00,128,41,1,15.46,338.3,48.73,387.03,Card,1,23.0,9,Monday,January,2024-01-08,False,21.88,14.4
289,2024-01-05 02:15:00,2024-01-05 03:36:00,20,15,1,14.43,315.16,16.3,331.46,Card,2,81.0,2,Friday,January,2024-01-05,False,21.84,5.17
290,2024-01-14 16:58:00,2024-01-14 17:23:00,261,169,2,1.35,75.2,12.37,87.57,Card,1,25.0,16,Sunday,January,2024-01-14,False,55.7,16.45
291,2024-01-22 08:26:00,2024-01-22 09:34:00,167,134,6,2.94,114.83,18.49,133.32,Card,1,68.0,8,Monday,January,2024-01-22,False,39.06,16.1
292,2024-01-23 11:12:00,2024-01-23 11:53:00,236,199,2,14.85,316.26,55.2,371.46,Cash,1,41.0,11,Tuesday,January,2024-01-23,False,21.3,17.45
293,2024-01-28 15:10:00,2024-01-28 15:41:00,32,238,2,23.47,478.75,84.36,563.11,Cash,2,31.0,15,Sunday,January,2024-01-28,False,20.4,17.62
294,2024-01-30 02:39:00,2024-01-30 03:38:00,231,112,2,21.8,445.4,60.11,505.51,Card,1,59.0,2,Tuesday,January,2024-01-30,False,20.43,13.5
295,2024-01-04 21:20:00,2024-01-04 21:53:00,191,52,2,24.58,490.74,81.96,572.7,Card,1,33.0,21,Thursday,January,2024-01-04,False,19.97,16.7
296,2024-01-21 05:24:00,2024-01-21 05:48:00,145,137,5,13.67,315.3,39.05,354.35,Card,2,24.0,5,Sunday,January,2024-01-21,False,23.07,12.39
297,2024-01-20 04:43:00,2024-01-20 05:12:00,101,255,1,19.91,406.14,78.28,484.42,Card,2,29.0,4,Saturday,January,2024-01-20,False,20.4,19.27
298,2024-01-29 07:24:00,2024-01-29 08:38:00,79,115,1,21.17,430.34,33.83,464.17,Cash,1,74.0,7,Monday,January,2024-01-29,False,20.33,7.86
299,2024-01-07 06:07:00,2024-01-07 07:14:00,160,158,3,16.55,342.75,64.21,406.96,Cash,2,67.0,6,Sunday,January,2024-01-07,False,20.71,18.73
300,2024-01-26 23:30:00,2024-01-27 00:10:00,255,99,5,9.13,229.03,20.33,249.36,Card,1,40.0,23,Friday,January,2024-01-26,False,25.09,8.88
301,2024-01-29 02:07:00,2024-01-29 02:13:00,188,121,1,12.28,278.64,18.23,296.87,Card,2,6.0,2,Monday,January,2024-01-29,False,22.69,6.54
302,2024-01-06 16:48:00,2024-01-06 17:14:00,210,90,2,21.59,447.01,51.79,498.8,Cash,1,26.0,16,Saturday,January,2024-01-06,False,20.7,11.59
303,2024-01-13 21:49:00,2024-01-13 22:09:00,241,30,2,8.17,211.68,30.11,241.79,Cash,2,20.0,21,Saturday,January,2024-01-13,False,25.91,14.22
304,2024-01-13 02:53:00,2024-01-13 03:15:00,56,230,1,23.17,467.35,39.56,506.91,Card,2,22.0,2,Saturday,January,2024-01-13,False,20.17,8.46
305,2024-01-26 03:32:00,2024-01-26 04:45:00,137,139,1,6.52,163.17,21.76,184.93,Card,2,73.0,3,Friday,January,2024-01-26,False,25.03,13.34
306,2024-01-23 15:55:00,2024-01-23 16:53:00,106,254,2,18.99,387.77,66.38,454.15,Card,1,58.0,15,Tuesday,January,2024-01-23,False,20.42,17.12
307,2024-01-24 11:48:00,2024-01-24 12:22:00,69,31,1,16.13,352.32,31.2,383.52,Cash,1,34.0,11,Wednesday,January,2024-01-24,False,21.84,8.86
308,2024-01-13 23:51:00,2024-01-14 00:40:00,190,162,1,18.99,400.24,54.85,455.09,Card,1,49.0,23,Saturday,January,2024-01-13,False,21.08,13.7
309,2024-01-03 09:00:00,2024-01-03 09:23:00,192,156,6,11.5,253.19,25.55,278.74,Cash,2,23.0,9,Wednesday,January,2024-01-03,False,22.02,10.09
310,2024-01-22 16:16:00,2024-01-22 16:54:00,32,117,2,23.38,465.19,60.23,525.42,Card,2,38.0,16,Monday,January,2024-01-22,False,19.9,12.95
311,2024-01-01 05:01:00,2024-01-01 05:18:00,175,191,3,16.18,334.86,50.24,385.1,Cash,1,17.0,5,Monday,January,2024-01-01,False,20.7,15.0
312,2024-01-01 11:39:00,2024-01-01 12:26:00,258,176,3,7.92,201.39,20.66,222.05,Card,2,47.0,11,Monday,January,2024-01-01,False,25.43,10.26
313,2024-01-01 03:10:00,2024-01-01 04:16:00,123,5,2,16.32,333.76,66.48,400.24,Card,1,66.0,3,Monday,January,2024-01-01,False,20.45,19.92
314,2024-01-08 06:52:00,2024-01-08 07:18:00,85,12,3,7.88,182.39,24.54,206.93,Card,1,26.0,6,Monday,January,2024-01-08,False,23.15,13.45
315,2024-01-25 19:43:00,2024-01-25 20:39:00,216,59,1,8.05,196.59,34.14,230.73,Card,1,56.0,19,Thursday,January,2024-01-25,False,24.42,17.37
316,2024-01-05 05:42:00,2024-01-05 06:38:00,216,250,2,10.59,251.36,39.91,291.27,Card,2,56.0,5,Friday,January,2024-01-05,False,23.74,15.88
317,2024-01-14 17:38:00,2024-01-14 18:18:00,14,93,2,21.46,447.13,79.55,526.68,Card,1,40.0,17,Sunday,January,2024-01-14,False,20.84,17.79
318,2024-01-19 12:01:00,2024-01-19 13:18:00,37,111,2,13.01,287.08,21.84,308.92,Card,1,77.0,12,Friday,January,2024-01-19,False,22.07,7.61
319,2024-01-25 00:24:00,2024-01-25 00:47:00,27,17,1,17.29,371.95,31.01,402.96,Card,1,23.0,0,Thursday,January,2024-01-25,False,21.51,8.34
320,2024-01-23 17:45:00,2024-01-23 18:27:00,152,220,1,10.41,243.01,29.92,272.93,Card,1,42.0,17,Tuesday,January,2024-01-23,False,23.34,12.31
321,2024-01-17 00:53:00,2024-01-17 02:07:00,64,5,1,7.33,201.25,35.79,237.04,Card,1,74.0,0,Wednesday,January,2024-01-17,False,27.46,17.78
322,2024-01-01 09:29:00,2024-01-01 10:52:00,70,129,2,23.91,475.25,37.85,513.1,Card,2,83.0,9,Monday,January,2024-01-01,False,19.88,7.96
323,2024-01-27 12:50:00,2024-01-27 13:51:00,154,112,5,15.49,336.84,65.91,402.75,Card,2,61.0,12,Saturday,January,2024-01-27,False,21.75,19.57
